table,column,data_type,nullable,description
legacy_data_table_0454,code,VARCHAR(100),NO,Column 3 of table legacy_data_table_0454 used for migration from legacy system department 15
legacy_data_table_0454,status,VARCHAR(30),YES,Column 4 of table legacy_data_table_0454 used for migration from legacy system department 15
legacy_data_table_0454,value_num,DECIMAL(18,4),YES,Column 5 of table legacy_data_table_0454 used for migration from legacy system department 15
legacy_data_table_0454,value_str,TEXT,YES,Column 6 of table legacy_data_table_0454 used for migration from legacy system department 15
legacy_data_table_0454,ref_key,VARCHAR(80),YES,Column 7 of table legacy_data_table_0454 used for migration from legacy system department 15
legacy_data_table_0454,date_val,TIMESTAMP,YES,Column 8 of table legacy_data_table_0454 used for migration from legacy system department 15
legacy_data_table_0454,flag,BOOLEAN,YES,Column 9 of table legacy_data_table_0454 used for migration from legacy system department 15
legacy_data_table_0454,owner,VARCHAR(80),YES,Column 10 of table legacy_data_table_0454 used for migration from legacy system department 15
legacy_data_table_0454,created_at,TIMESTAMP,YES,Column 11 of table legacy_data_table_0454 used for migration from legacy system department 15
legacy_data_table_0454,updated_at,TIMESTAMP,YES,Column 12 of table legacy_data_table_0454 used for migration from legacy system department 15
legacy_data_table_0455,rec_id,VARCHAR(50),NO,Column 1 of table legacy_data_table_0455 used for migration from legacy system department 16
legacy_data_table_0455,label,VARCHAR(255),NO,Column 2 of table legacy_data_table_0455 used for migration from legacy system department 16
legacy_data_table_0455,code,VARCHAR(100),NO,Column 3 of table legacy_data_table_0455 used for migration from legacy system department 16
legacy_data_table_0455,status,VARCHAR(30),YES,Column 4 of table legacy_data_table_0455 used for migration from legacy system department 16
legacy_data_table_0455,value_num,DECIMAL(18,4),YES,Column 5 of table legacy_data_table_0455 used for migration from legacy system department 16
legacy_data_table_0455,value_str,TEXT,YES,Column 6 of table legacy_data_table_0455 used for migration from legacy system department 16
legacy_data_table_0455,ref_key,VARCHAR(80),YES,Column 7 of table legacy_data_table_0455 used for migration from legacy system department 16
legacy_data_table_0455,date_val,TIMESTAMP,YES,Column 8 of table legacy_data_table_0455 used for migration from legacy system department 16
legacy_data_table_0455,flag,BOOLEAN,YES,Column 9 of table legacy_data_table_0455 used for migration from legacy system department 16
legacy_data_table_0455,owner,VARCHAR(80),YES,Column 10 of table legacy_data_table_0455 used for migration from legacy system department 16
legacy_data_table_0455,created_at,TIMESTAMP,YES,Column 11 of table legacy_data_table_0455 used for migration from legacy system department 16
legacy_data_table_0455,updated_at,TIMESTAMP,YES,Column 12 of table legacy_data_table_0455 used for migration from legacy system department 16
legacy_data_table_0456,rec_id,VARCHAR(50),NO,Column 1 of table legacy_data_table_0456 used for migration from legacy system department 17
legacy_data_table_0456,label,VARCHAR(255),NO,Column 2 of table legacy_data_table_0456 used for migration from legacy system department 17
legacy_data_table_0456,code,VARCHAR(100),NO,Column 3 of table legacy_data_table_0456 used for migration from legacy system department 17
legacy_data_table_0456,status,VARCHAR(30),YES,Column 4 of table legacy_data_table_0456 used for migration from legacy system department 17
legacy_data_table_0456,value_num,DECIMAL(18,4),YES,Column 5 of table legacy_data_table_0456 used for migration from legacy system department 17
legacy_data_table_0456,value_str,TEXT,YES,Column 6 of table legacy_data_table_0456 used for migration from legacy system department 17
legacy_data_table_0456,ref_key,VARCHAR(80),YES,Column 7 of table legacy_data_table_0456 used for migration from legacy system department 17
legacy_data_table_0456,date_val,TIMESTAMP,YES,Column 8 of table legacy_data_table_0456 used for migration from legacy system department 17
legacy_data_table_0456,flag,BOOLEAN,YES,Column 9 of table legacy_data_table_0456 used for migration from legacy system department 17
legacy_data_table_0456,owner,VARCHAR(80),YES,Column 10 of table legacy_data_table_0456 used for migration from legacy system department 17
legacy_data_table_0456,created_at,TIMESTAMP,YES,Column 11 of table legacy_data_table_0456 used for migration from legacy system department 17
legacy_data_table_0456,updated_at,TIMESTAMP,YES,Column 12 of table legacy_data_table_0456 used for migration from legacy system department 17
legacy_data_table_0457,rec_id,VARCHAR(50),NO,Column 1 of table legacy_data_table_0457 used for migration from legacy system department 18
legacy_data_table_0457,label,VARCHAR(255),NO,Column 2 of table legacy_data_table_0457 used for migration from legacy system department 18
legacy_data_table_0457,code,VARCHAR(100),NO,Column 3 of table legacy_data_table_0457 used for migration from legacy system department 18
legacy_data_table_0457,status,VARCHAR(30),YES,Column 4 of table legacy_data_table_0457 used for migration from legacy system department 18
legacy_data_table_0457,value_num,DECIMAL(18,4),YES,Column 5 of table legacy_data_table_0457 used for migration from legacy system department 18
legacy_data_table_0457,value_str,TEXT,YES,Column 6 of table legacy_data_table_0457 used for migration from legacy system department 18
legacy_data_table_0457,ref_key,VARCHAR(80),YES,Column 7 of table legacy_data_table_0457 used for migration from legacy system department 18
legacy_data_table_0457,date_val,TIMESTAMP,YES,Column 8 of table legacy_data_table_0457 used for migration from legacy system department 18
legacy_data_table_0457,flag,BOOLEAN,YES,Column 9 of table legacy_data_table_0457 used for migration from legacy system department 18
legacy_data_table_0457,owner,VARCHAR(80),YES,Column 10 of table legacy_data_table_0457 used for migration from legacy system department 18
legacy_data_table_0457,created_at,TIMESTAMP,YES,Column 11 of table legacy_data_table_0457 used for migration from legacy system department 18
legacy_data_table_0457,updated_at,TIMESTAMP,YES,Column 12 of table legacy_data_table_0457 used for migration from legacy system department 18
legacy_data_table_0458,rec_id,VARCHAR(50),NO,Column 1 of table legacy_data_table_0458 used for migration from legacy system department 19
legacy_data_table_0458,label,VARCHAR(255),NO,Column 2 of table legacy_data_table_0458 used for migration from legacy system department 19
legacy_data_table_0458,code,VARCHAR(100),NO,Column 3 of table legacy_data_table_0458 used for migration from legacy system department 19
legacy_data_table_0458,status,VARCHAR(30),YES,Column 4 of table legacy_data_table_0458 used for migration from legacy system department 19
legacy_data_table_0458,value_num,DECIMAL(18,4),YES,Column 5 of table legacy_data_table_0458 used for migration from legacy system department 19
legacy_data_table_0458,value_str,TEXT,YES,Column 6 of table legacy_data_table_0458 used for migration from legacy system department 19
legacy_data_table_0458,ref_key,VARCHAR(80),YES,Column 7 of table legacy_data_table_0458 used for migration from legacy system department 19
legacy_data_table_0458,date_val,TIMESTAMP,YES,Column 8 of table legacy_data_table_0458 used for migration from legacy system department 19
legacy_data_table_0458,flag,BOOLEAN,YES,Column 9 of table legacy_data_table_0458 used for migration from legacy system department 19
legacy_data_table_0458,owner,VARCHAR(80),YES,Column 10 of table legacy_data_table_0458 used for migration from legacy system department 19
legacy_data_table_0458,created_at,TIMESTAMP,YES,Column 11 of table legacy_data_table_0458 used for migration from legacy system department 19
legacy_data_table_0458,updated_at,TIMESTAMP,YES,Column 12 of table legacy_data_table_0458 used for migration from legacy system department 19
legacy_data_table_0459,rec_id,VARCHAR(50),NO,Column 1 of table legacy_data_table_0459 used for migration from legacy system department 20
legacy_data_table_0459,label,VARCHAR(255),NO,Column 2 of table legacy_data_table_0459 used for migration from legacy system department 20
legacy_data_table_0459,code,VARCHAR(100),NO,Column 3 of table legacy_data_table_0459 used for migration from legacy system department 20
legacy_data_table_0459,status,VARCHAR(30),YES,Column 4 of table legacy_data_table_0459 used for migration from legacy system department 20
legacy_data_table_0459,value_num,DECIMAL(18,4),YES,Column 5 of table legacy_data_table_0459 used for migration from legacy system department 20
legacy_data_table_0459,value_str,TEXT,YES,Column 6 of table legacy_data_table_0459 used for migration from legacy system department 20
legacy_data_table_0459,ref_key,VARCHAR(80),YES,Column 7 of table legacy_data_table_0459 used for migration from legacy system department 20
legacy_data_table_0459,date_val,TIMESTAMP,YES,Column 8 of table legacy_data_table_0459 used for migration from legacy system department 20
legacy_data_table_0459,flag,BOOLEAN,YES,Column 9 of table legacy_data_table_0459 used for migration from legacy system department 20
legacy_data_table_0459,owner,VARCHAR(80),YES,Column 10 of table legacy_data_table_0459 used for migration from legacy system department 20
legacy_data_table_0459,created_at,TIMESTAMP,YES,Column 11 of table legacy_data_table_0459 used for migration from legacy system department 20
legacy_data_table_0459,updated_at,TIMESTAMP,YES,Column 12 of table legacy_data_table_0459 used for migration from legacy system department 20
legacy_data_table_0460,rec_id,VARCHAR(50),NO,Column 1 of table legacy_data_table_0460 used for migration from legacy system department 1
legacy_data_table_0460,label,VARCHAR(255),NO,Column 2 of table legacy_data_table_0460 used for migration from legacy system department 1
legacy_data_table_0460,code,VARCHAR(100),NO,Column 3 of table legacy_data_table_0460 used for migration from legacy system department 1
legacy_data_table_0460,status,VARCHAR(30),YES,Column 4 of table legacy_data_table_0460 used for migration from legacy system department 1
legacy_data_table_0460,value_num,DECIMAL(18,4),YES,Column 5 of table legacy_data_table_0460 used for migration from legacy system department 1
legacy_data_table_0460,value_str,TEXT,YES,Column 6 of table legacy_data_table_0460 used for migration from legacy system department 1
legacy_data_table_0460,ref_key,VARCHAR(80),YES,Column 7 of table legacy_data_table_0460 used for migration from legacy system department 1
legacy_data_table_0460,date_val,TIMESTAMP,YES,Column 8 of table legacy_data_table_0460 used for migration from legacy system department 1
legacy_data_table_0460,flag,BOOLEAN,YES,Column 9 of table legacy_data_table_0460 used for migration from legacy system department 1
legacy_data_table_0460,owner,VARCHAR(80),YES,Column 10 of table legacy_data_table_0460 used for migration from legacy system department 1
legacy_data_table_0460,created_at,TIMESTAMP,YES,Column 11 of table legacy_data_table_0460 used for migration from legacy system department 1
legacy_data_table_0460,updated_at,TIMESTAMP,YES,Column 12 of table legacy_data_table_0460 used for migration from legacy system department 1
