table,column,data_type,nullable,description
target_domain_entity_0241,metadata,JSONB,YES,Target column for domain entity 241 field 10 in modern schema
target_domain_entity_0241,created_at,TIMESTAMPTZ,YES,Target column for domain entity 241 field 11 in modern schema
target_domain_entity_0241,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 241 field 12 in modern schema
target_domain_entity_0242,id,UUID,NO,Target column for domain entity 242 field 1 in modern schema
target_domain_entity_0242,name,VARCHAR(255),NO,Target column for domain entity 242 field 2 in modern schema
target_domain_entity_0242,external_ref,VARCHAR(100),NO,Target column for domain entity 242 field 3 in modern schema
target_domain_entity_0242,state,VARCHAR(30),NO,Target column for domain entity 242 field 4 in modern schema
target_domain_entity_0242,amount,BIGINT,YES,Target column for domain entity 242 field 5 in modern schema
target_domain_entity_0242,count,INTEGER,YES,Target column for domain entity 242 field 6 in modern schema
target_domain_entity_0242,parent_ref,UUID,YES,Target column for domain entity 242 field 7 in modern schema
target_domain_entity_0242,start_time,TIMESTAMPTZ,YES,Target column for domain entity 242 field 8 in modern schema
target_domain_entity_0242,end_time,TIMESTAMPTZ,YES,Target column for domain entity 242 field 9 in modern schema
target_domain_entity_0242,metadata,JSONB,YES,Target column for domain entity 242 field 10 in modern schema
target_domain_entity_0242,created_at,TIMESTAMPTZ,YES,Target column for domain entity 242 field 11 in modern schema
target_domain_entity_0242,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 242 field 12 in modern schema
target_domain_entity_0243,id,UUID,NO,Target column for domain entity 243 field 1 in modern schema
target_domain_entity_0243,name,VARCHAR(255),NO,Target column for domain entity 243 field 2 in modern schema
target_domain_entity_0243,external_ref,VARCHAR(100),NO,Target column for domain entity 243 field 3 in modern schema
target_domain_entity_0243,state,VARCHAR(30),NO,Target column for domain entity 243 field 4 in modern schema
target_domain_entity_0243,amount,BIGINT,YES,Target column for domain entity 243 field 5 in modern schema
target_domain_entity_0243,count,INTEGER,YES,Target column for domain entity 243 field 6 in modern schema
target_domain_entity_0243,parent_ref,UUID,YES,Target column for domain entity 243 field 7 in modern schema
target_domain_entity_0243,start_time,TIMESTAMPTZ,YES,Target column for domain entity 243 field 8 in modern schema
target_domain_entity_0243,end_time,TIMESTAMPTZ,YES,Target column for domain entity 243 field 9 in modern schema
target_domain_entity_0243,metadata,JSONB,YES,Target column for domain entity 243 field 10 in modern schema
target_domain_entity_0243,created_at,TIMESTAMPTZ,YES,Target column for domain entity 243 field 11 in modern schema
target_domain_entity_0243,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 243 field 12 in modern schema
target_domain_entity_0244,id,UUID,NO,Target column for domain entity 244 field 1 in modern schema
target_domain_entity_0244,name,VARCHAR(255),NO,Target column for domain entity 244 field 2 in modern schema
target_domain_entity_0244,external_ref,VARCHAR(100),NO,Target column for domain entity 244 field 3 in modern schema
target_domain_entity_0244,state,VARCHAR(30),NO,Target column for domain entity 244 field 4 in modern schema
target_domain_entity_0244,amount,BIGINT,YES,Target column for domain entity 244 field 5 in modern schema
target_domain_entity_0244,count,INTEGER,YES,Target column for domain entity 244 field 6 in modern schema
target_domain_entity_0244,parent_ref,UUID,YES,Target column for domain entity 244 field 7 in modern schema
target_domain_entity_0244,start_time,TIMESTAMPTZ,YES,Target column for domain entity 244 field 8 in modern schema
target_domain_entity_0244,end_time,TIMESTAMPTZ,YES,Target column for domain entity 244 field 9 in modern schema
target_domain_entity_0244,metadata,JSONB,YES,Target column for domain entity 244 field 10 in modern schema
target_domain_entity_0244,created_at,TIMESTAMPTZ,YES,Target column for domain entity 244 field 11 in modern schema
target_domain_entity_0244,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 244 field 12 in modern schema
target_domain_entity_0245,id,UUID,NO,Target column for domain entity 245 field 1 in modern schema
target_domain_entity_0245,name,VARCHAR(255),NO,Target column for domain entity 245 field 2 in modern schema
target_domain_entity_0245,external_ref,VARCHAR(100),NO,Target column for domain entity 245 field 3 in modern schema
target_domain_entity_0245,state,VARCHAR(30),NO,Target column for domain entity 245 field 4 in modern schema
target_domain_entity_0245,amount,BIGINT,YES,Target column for domain entity 245 field 5 in modern schema
target_domain_entity_0245,count,INTEGER,YES,Target column for domain entity 245 field 6 in modern schema
target_domain_entity_0245,parent_ref,UUID,YES,Target column for domain entity 245 field 7 in modern schema
target_domain_entity_0245,start_time,TIMESTAMPTZ,YES,Target column for domain entity 245 field 8 in modern schema
target_domain_entity_0245,end_time,TIMESTAMPTZ,YES,Target column for domain entity 245 field 9 in modern schema
target_domain_entity_0245,metadata,JSONB,YES,Target column for domain entity 245 field 10 in modern schema
target_domain_entity_0245,created_at,TIMESTAMPTZ,YES,Target column for domain entity 245 field 11 in modern schema
target_domain_entity_0245,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 245 field 12 in modern schema
target_domain_entity_0246,id,UUID,NO,Target column for domain entity 246 field 1 in modern schema
target_domain_entity_0246,name,VARCHAR(255),NO,Target column for domain entity 246 field 2 in modern schema
target_domain_entity_0246,external_ref,VARCHAR(100),NO,Target column for domain entity 246 field 3 in modern schema
target_domain_entity_0246,state,VARCHAR(30),NO,Target column for domain entity 246 field 4 in modern schema
target_domain_entity_0246,amount,BIGINT,YES,Target column for domain entity 246 field 5 in modern schema
target_domain_entity_0246,count,INTEGER,YES,Target column for domain entity 246 field 6 in modern schema
target_domain_entity_0246,parent_ref,UUID,YES,Target column for domain entity 246 field 7 in modern schema
target_domain_entity_0246,start_time,TIMESTAMPTZ,YES,Target column for domain entity 246 field 8 in modern schema
target_domain_entity_0246,end_time,TIMESTAMPTZ,YES,Target column for domain entity 246 field 9 in modern schema
target_domain_entity_0246,metadata,JSONB,YES,Target column for domain entity 246 field 10 in modern schema
target_domain_entity_0246,created_at,TIMESTAMPTZ,YES,Target column for domain entity 246 field 11 in modern schema
target_domain_entity_0246,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 246 field 12 in modern schema
target_domain_entity_0247,id,UUID,NO,Target column for domain entity 247 field 1 in modern schema
target_domain_entity_0247,name,VARCHAR(255),NO,Target column for domain entity 247 field 2 in modern schema
target_domain_entity_0247,external_ref,VARCHAR(100),NO,Target column for domain entity 247 field 3 in modern schema
target_domain_entity_0247,state,VARCHAR(30),NO,Target column for domain entity 247 field 4 in modern schema
target_domain_entity_0247,amount,BIGINT,YES,Target column for domain entity 247 field 5 in modern schema
target_domain_entity_0247,count,INTEGER,YES,Target column for domain entity 247 field 6 in modern schema
target_domain_entity_0247,parent_ref,UUID,YES,Target column for domain entity 247 field 7 in modern schema
target_domain_entity_0247,start_time,TIMESTAMPTZ,YES,Target column for domain entity 247 field 8 in modern schema
target_domain_entity_0247,end_time,TIMESTAMPTZ,YES,Target column for domain entity 247 field 9 in modern schema
target_domain_entity_0247,metadata,JSONB,YES,Target column for domain entity 247 field 10 in modern schema
target_domain_entity_0247,created_at,TIMESTAMPTZ,YES,Target column for domain entity 247 field 11 in modern schema
target_domain_entity_0247,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 247 field 12 in modern schema
target_domain_entity_0248,id,UUID,NO,Target column for domain entity 248 field 1 in modern schema
target_domain_entity_0248,name,VARCHAR(255),NO,Target column for domain entity 248 field 2 in modern schema
target_domain_entity_0248,external_ref,VARCHAR(100),NO,Target column for domain entity 248 field 3 in modern schema
target_domain_entity_0248,state,VARCHAR(30),NO,Target column for domain entity 248 field 4 in modern schema
target_domain_entity_0248,amount,BIGINT,YES,Target column for domain entity 248 field 5 in modern schema
target_domain_entity_0248,count,INTEGER,YES,Target column for domain entity 248 field 6 in modern schema
target_domain_entity_0248,parent_ref,UUID,YES,Target column for domain entity 248 field 7 in modern schema
target_domain_entity_0248,start_time,TIMESTAMPTZ,YES,Target column for domain entity 248 field 8 in modern schema
target_domain_entity_0248,end_time,TIMESTAMPTZ,YES,Target column for domain entity 248 field 9 in modern schema
target_domain_entity_0248,metadata,JSONB,YES,Target column for domain entity 248 field 10 in modern schema
target_domain_entity_0248,created_at,TIMESTAMPTZ,YES,Target column for domain entity 248 field 11 in modern schema
target_domain_entity_0248,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 248 field 12 in modern schema
target_domain_entity_0249,id,UUID,NO,Target column for domain entity 249 field 1 in modern schema
target_domain_entity_0249,name,VARCHAR(255),NO,Target column for domain entity 249 field 2 in modern schema
target_domain_entity_0249,external_ref,VARCHAR(100),NO,Target column for domain entity 249 field 3 in modern schema
target_domain_entity_0249,state,VARCHAR(30),NO,Target column for domain entity 249 field 4 in modern schema
target_domain_entity_0249,amount,BIGINT,YES,Target column for domain entity 249 field 5 in modern schema
target_domain_entity_0249,count,INTEGER,YES,Target column for domain entity 249 field 6 in modern schema
target_domain_entity_0249,parent_ref,UUID,YES,Target column for domain entity 249 field 7 in modern schema
target_domain_entity_0249,start_time,TIMESTAMPTZ,YES,Target column for domain entity 249 field 8 in modern schema
target_domain_entity_0249,end_time,TIMESTAMPTZ,YES,Target column for domain entity 249 field 9 in modern schema
target_domain_entity_0249,metadata,JSONB,YES,Target column for domain entity 249 field 10 in modern schema
target_domain_entity_0249,created_at,TIMESTAMPTZ,YES,Target column for domain entity 249 field 11 in modern schema
target_domain_entity_0249,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 249 field 12 in modern schema
target_domain_entity_0250,id,UUID,NO,Target column for domain entity 250 field 1 in modern schema
target_domain_entity_0250,name,VARCHAR(255),NO,Target column for domain entity 250 field 2 in modern schema
target_domain_entity_0250,external_ref,VARCHAR(100),NO,Target column for domain entity 250 field 3 in modern schema
target_domain_entity_0250,state,VARCHAR(30),NO,Target column for domain entity 250 field 4 in modern schema
target_domain_entity_0250,amount,BIGINT,YES,Target column for domain entity 250 field 5 in modern schema
target_domain_entity_0250,count,INTEGER,YES,Target column for domain entity 250 field 6 in modern schema
target_domain_entity_0250,parent_ref,UUID,YES,Target column for domain entity 250 field 7 in modern schema
target_domain_entity_0250,start_time,TIMESTAMPTZ,YES,Target column for domain entity 250 field 8 in modern schema
target_domain_entity_0250,end_time,TIMESTAMPTZ,YES,Target column for domain entity 250 field 9 in modern schema
target_domain_entity_0250,metadata,JSONB,YES,Target column for domain entity 250 field 10 in modern schema
target_domain_entity_0250,created_at,TIMESTAMPTZ,YES,Target column for domain entity 250 field 11 in modern schema
target_domain_entity_0250,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 250 field 12 in modern schema
target_domain_entity_0251,id,UUID,NO,Target column for domain entity 251 field 1 in modern schema
target_domain_entity_0251,name,VARCHAR(255),NO,Target column for domain entity 251 field 2 in modern schema
target_domain_entity_0251,external_ref,VARCHAR(100),NO,Target column for domain entity 251 field 3 in modern schema
target_domain_entity_0251,state,VARCHAR(30),NO,Target column for domain entity 251 field 4 in modern schema
